323.000,4.189
324.000,4.189
325.000,4.189
326.000,4.189
327.000,4.189
328.000,4.189
329.000,4.189
330.000,4.189
331.000,4.189
332.000,4.189
333.000,4.189
334.000,4.189
335.000,4.189
336.000,4.189
337.000,4.189
338.000,4.189
339.000,4.189
340.000,4.189
341.000,4.189
342.000,4.189
343.000,4.189
344.000,4.189
345.000,4.189
346.000,4.189
347.000,4.189
348.000,4.189
349.000,4.189
350.000,4.189
351.000,4.189
352.000,4.189
353.000,4.189
354.000,4.189
355.000,4.189
356.000,4.189
357.000,4.189
358.000,4.189
359.000,4.189
360.000,4.189
361.000,4.189
362.000,4.189
363.000,4.189
364.000,4.189
365.000,4.189
366.000,4.189
367.000,4.189
368.000,4.189
369.000,4.189
370.000,4.189
371.000,4.189
372.000,4.189
373.000,4.189
374.000,4.189
375.000,4.189
376.000,4.189
377.000,4.189
378.000,4.189
379.000,4.189
380.000,4.189
381.000,4.189
382.000,4.189
383.000,4.189
384.000,4.189
385.000,4.189
386.000,4.189
387.000,4.189
388.000,4.189
389.000,4.189
390.000,4.189
391.000,4.189
392.000,4.189
393.000,4.189
394.000,4.189
395.000,4.189
396.000,4.189
397.000,4.189
398.000,4.189
399.000,4.189
400.000,4.189
401.000,4.189
402.000,4.189
403.000,4.189
404.000,4.189
405.000,4.189
406.000,4.189
407.000,4.189
408.000,4.189
409.000,4.189
410.000,4.189
411.000,4.189
412.000,4.189
413.000,4.189
414.000,4.189
415.000,4.189
416.000,4.189
417.000,4.189
418.000,4.189
419.000,4.189
420.000,4.189
421.000,4.189
422.000,4.189
423.000,4.189
424.000,4.189
425.000,4.189
426.000,4.189
427.000,4.189
428.000,4.189
429.000,4.189
430.000,4.189
431.000,4.189
432.000,4.189
433.000,4.189
434.000,4.189
435.000,4.189
436.000,4.189
437.000,4.189
438.000,4.189
439.000,4.189
440.000,4.189
441.000,4.189
442.000,4.189
443.000,4.189
444.000,4.189
445.000,4.189
446.000,4.189
447.000,4.189
448.000,4.189
449.000,4.189
450.000,4.189
451.000,4.189
452.000,4.189
453.000,4.189
454.000,4.189
455.000,4.189
456.000,4.189
457.000,4.189
458.000,4.189
459.000,4.189
460.000,4.189
461.000,4.189
462.000,4.189
463.000,4.189
464.000,4.189
465.000,4.189
466.000,4.189
467.000,4.189
468.000,4.189
469.000,4.189
470.000,4.189
471.000,4.189
472.000,4.189
473.000,4.189
474.000,4.189
475.000,4.189
476.000,4.189
477.000,4.189
478.000,4.189
479.000,4.189
480.000,4.189
481.000,4.189
482.000,4.189
483.000,4.189
484.000,4.189
485.000,4.189
486.000,4.189
487.000,4.189
488.000,4.189
489.000,4.189
490.000,4.189
491.000,4.189
492.000,4.189
493.000,4.189
494.000,4.189
495.000,4.189
496.000,4.189
497.000,4.189
498.000,4.189
499.000,4.189
500.000,4.189
501.000,4.189
502.000,4.189
503.000,4.189
504.000,4.189
505.000,4.189
506.000,4.189
507.000,4.189
508.000,4.189
509.000,4.189
510.000,4.189
511.000,4.189
512.000,4.189
513.000,4.189
514.000,4.189
515.000,4.189
516.000,4.189
517.000,4.189
518.000,4.189
519.000,4.189
520.000,4.189
521.000,4.189
522.000,4.189
523.000,4.189
524.000,4.189
525.000,4.189
526.000,4.189
527.000,4.189
528.000,4.189
529.000,4.189
530.000,4.189
531.000,4.189
532.000,4.189
533.000,4.189
534.000,4.189
535.000,4.189
536.000,4.189
537.000,4.189
538.000,4.189
539.000,4.189
540.000,4.189
541.000,4.189
542.000,4.189
543.000,4.189
544.000,4.189
545.000,4.189
546.000,4.189
547.000,4.189
548.000,4.189
549.000,4.189
550.000,4.189
551.000,4.189
552.000,4.189
553.000,4.189
554.000,4.189
555.000,4.189
556.000,4.189
557.000,4.189
558.000,4.189
559.000,4.189
560.000,4.189
561.000,4.189
562.000,4.189
563.000,4.189
564.000,4.189
565.000,4.189
566.000,4.189
567.000,4.189
568.000,4.189
569.000,4.189
570.000,4.189
571.000,4.189
572.000,4.189
573.000,4.189
574.000,4.189
575.000,4.189
576.000,4.189
577.000,4.189
578.000,4.189
579.000,4.189
580.000,4.189
581.000,4.189
582.000,4.189
583.000,4.189
584.000,4.189
585.000,4.189
586.000,4.189
587.000,4.189
588.000,4.189
589.000,4.189
590.000,4.189
591.000,4.189
592.000,4.189
593.000,4.189
594.000,4.189
595.000,4.189
596.000,4.189
597.000,4.189
598.000,4.189
599.000,4.189
600.000,4.189
601.000,4.189
602.000,4.189
603.000,4.189
604.000,4.189
605.000,4.189
606.000,4.189
607.000,4.189
608.000,4.189
609.000,4.189
610.000,4.189
611.000,4.189
612.000,4.189
613.000,4.189
614.000,4.189
615.000,4.189
616.000,4.189
617.000,4.189
618.000,4.189
619.000,4.189
620.000,4.189
621.000,4.189
622.000,4.189
623.000,4.189
624.000,4.189
625.000,4.189
626.000,4.189
627.000,4.189
628.000,4.189
629.000,4.189
630.000,4.189
631.000,4.189
632.000,4.189
633.000,4.189
634.000,4.189
635.000,4.189
636.000,4.189
637.000,4.189
638.000,4.189
639.000,4.189
640.000,4.189
641.000,4.189
642.000,4.189
643.000,4.189
644.000,4.189
645.000,4.189
646.000,4.189
647.000,4.189
648.000,4.189
649.000,4.189
650.000,4.189
651.000,4.189
652.000,4.189
653.000,4.189
654.000,4.189
655.000,4.189
656.000,4.189
657.000,4.189
658.000,4.189
659.000,4.189
660.000,4.189
661.000,4.189
662.000,4.189
663.000,4.189
664.000,4.189
665.000,4.189
666.000,4.189
667.000,4.189
668.000,4.189
669.000,4.189
670.000,4.189
671.000,4.189
672.000,4.189
673.000,4.189
674.000,4.189
675.000,4.189
676.000,4.189
677.000,4.189
678.000,4.189
679.000,4.189
680.000,4.189
681.000,4.189
682.000,4.189
683.000,4.189
684.000,4.189
685.000,4.189
686.000,4.189
687.000,4.189
688.000,4.189
689.000,4.189
690.000,4.189
691.000,4.189
692.000,4.189
693.000,4.189
694.000,4.189
695.000,4.189
696.000,4.189
697.000,4.189
698.000,4.189
699.000,4.189
700.000,4.189
701.000,4.189
702.000,4.189
703.000,4.189
704.000,4.189
705.000,4.189
706.000,4.189
707.000,4.189
708.000,4.189
709.000,4.189
710.000,4.189
711.000,4.189
712.000,4.189
713.000,4.189
714.000,4.189
715.000,4.189
716.000,4.189
717.000,4.189
718.000,4.189
719.000,4.189
720.000,4.189
721.000,4.189
722.000,4.189
723.000,4.189
724.000,4.189
725.000,4.189
726.000,4.189
727.000,4.189
728.000,4.189
729.000,4.189
730.000,4.189
731.000,4.189
732.000,4.189
733.000,4.189
734.000,4.189
735.000,4.189
736.000,4.189
737.000,4.189
738.000,4.189
739.000,4.189
740.000,4.189
741.000,4.189
742.000,4.189
743.000,4.189
744.000,4.189
745.000,4.189
746.000,4.189
747.000,4.189
748.000,4.189
749.000,4.189
750.000,4.189
751.000,4.189
752.000,4.189
753.000,4.189
754.000,4.189
755.000,4.189
756.000,4.189
757.000,4.189
758.000,4.189
759.000,4.189
760.000,4.189
761.000,4.189
762.000,4.189
763.000,4.189
764.000,4.189
765.000,4.189
766.000,4.189
767.000,4.189
768.000,4.189
769.000,4.189
770.000,4.189
771.000,4.189
772.000,4.189
773.000,4.189
774.000,4.189
775.000,4.189
776.000,4.189
777.000,4.189
778.000,4.189
779.000,4.189
780.000,4.189
781.000,4.189
782.000,4.189
783.000,4.189
784.000,4.189
785.000,4.189
786.000,4.189
787.000,4.189
788.000,4.189
789.000,4.189
790.000,4.189
791.000,4.189
792.000,4.189
793.000,4.189
794.000,4.189
795.000,4.189
796.000,4.189
797.000,4.189
798.000,4.189
799.000,4.189
800.000,4.189
801.000,4.189
802.000,4.189
803.000,4.189
804.000,4.189
805.000,4.189
806.000,4.189
807.000,4.189
808.000,4.189
809.000,4.189
810.000,4.189
811.000,4.189
812.000,4.189
813.000,4.189
814.000,4.189
815.000,4.189
816.000,4.189
817.000,4.189
818.000,4.189
819.000,4.189
820.000,4.189
821.000,4.189
822.000,4.189
823.000,4.189
824.000,4.189
825.000,4.189
826.000,4.189
827.000,4.189
828.000,4.189
829.000,4.189
830.000,4.189
831.000,4.189
832.000,4.189
833.000,4.189
834.000,4.189
835.000,4.189
836.000,4.189
837.000,4.189
838.000,4.189
839.000,4.189
840.000,4.189
841.000,4.189
842.000,4.189
843.000,4.189
844.000,4.189
845.000,4.189
846.000,4.189
847.000,4.189
848.000,4.189
849.000,4.189
850.000,4.189
851.000,4.189
852.000,4.189
853.000,4.189
854.000,4.189
855.000,4.189
856.000,4.189
857.000,4.189
858.000,4.189
859.000,4.189
860.000,4.189
861.000,4.189
862.000,4.189
863.000,4.189
864.000,4.189
865.000,4.189
866.000,4.189
867.000,4.189
868.000,4.189
869.000,4.189
870.000,4.189
871.000,4.189
872.000,4.189
873.000,4.189
874.000,4.189
875.000,4.189
876.000,4.189
877.000,4.189
878.000,4.189
879.000,4.189
880.000,4.189
881.000,4.189
882.000,4.189
883.000,4.189
884.000,4.189
885.000,4.189
886.000,4.189
887.000,4.189
888.000,4.189
889.000,4.189
890.000,4.189
891.000,4.189
892.000,4.189
893.000,4.189
894.000,4.189
895.000,4.189
896.000,4.189
897.000,4.189
898.000,4.189
899.000,4.189
900.000,4.189
901.000,4.189
902.000,4.189
903.000,4.189
904.000,4.189
905.000,4.189
906.000,4.189
907.000,4.189
908.000,4.189
909.000,4.189
910.000,4.189
911.000,4.189
912.000,4.189
913.000,4.189
914.000,4.189
915.000,4.189
916.000,4.189
917.000,4.189
918.000,4.189
919.000,4.189
920.000,4.189
921.000,4.189
922.000,4.189
923.000,4.189
924.000,4.189
925.000,4.189
926.000,4.189
927.000,4.189
928.000,4.189
929.000,4.189
930.000,4.189
931.000,4.189
932.000,4.189
933.000,4.189
934.000,4.189
935.000,4.189
936.000,4.189
937.000,4.189
938.000,4.189
939.000,4.189
940.000,4.189
941.000,4.189
942.000,4.189
943.000,4.189
944.000,4.189
945.000,4.189
946.000,4.189
947.000,4.189
948.000,4.189
949.000,4.189
950.000,4.189
951.000,4.189
952.000,4.189
953.000,4.189
954.000,4.189
955.000,4.189
956.000,4.189
957.000,4.189
958.000,4.189
959.000,4.189
960.000,4.189
961.000,4.189
962.000,4.189
963.000,4.189
964.000,4.189
965.000,4.189
966.000,4.189
967.000,4.189
968.000,4.189
969.000,4.189
970.000,4.189
971.000,4.189
972.000,4.189
973.000,4.189
974.000,4.189
975.000,4.189
976.000,4.189
977.000,4.189
978.000,4.189
979.000,4.189
980.000,4.189
981.000,4.189
982.000,4.189
983.000,4.189
984.000,4.189
985.000,4.189
986.000,4.189
987.000,4.189
988.000,4.189
989.000,4.189
990.000,4.189
991.000,4.189
992.000,4.189
993.000,4.189
994.000,4.189
995.000,4.189
996.000,4.189
997.000,4.189
998.000,4.189
999.000,4.189
1000.000,4.189
1001.000,4.189
1002.000,4.189
1003.000,4.189
1004.000,4.189
1005.000,4.189
1006.000,4.189
1007.000,4.189
1008.000,4.189
1009.000,4.189
1010.000,4.189
1011.000,4.189
1012.000,4.189
1013.000,4.189
1014.000,4.189
1015.000,4.189
1016.000,4.189
1017.000,4.189
1018.000,4.189
1019.000,4.189
1020.000,4.189
1021.000,4.189
1022.000,4.189
1023.000,4.189
1024.000,4.189
1025.000,4.189
1026.000,4.189
1027.000,4.189
1028.000,4.189
1029.000,4.189
1030.000,4.189
1031.000,4.189
1032.000,4.189
1033.000,4.189
1034.000,4.189
1035.000,4.189
1036.000,4.189
1037.000,4.189
1038.000,4.189
1039.000,4.189
1040.000,4.189
1041.000,4.189
1042.000,4.189
1043.000,4.189
1044.000,4.189
1045.000,4.189
1046.000,4.189
1047.000,4.189
1048.000,4.189
1049.000,4.189
1050.000,4.189
1051.000,4.189
1052.000,4.189
1053.000,4.189
1054.000,4.189
1055.000,4.189
1056.000,4.189
1057.000,4.189
1058.000,4.189
1059.000,4.189
1060.000,4.189
1061.000,4.189
1062.000,4.189
1063.000,4.189
1064.000,4.189
1065.000,4.189
1066.000,4.189
1067.000,4.189
1068.000,4.189
1069.000,4.189
1070.000,4.189
1071.000,4.189
1072.000,4.189
1073.000,4.189
1074.000,4.189
1075.000,4.189
1076.000,4.189
1077.000,4.189
1078.000,4.189
1079.000,4.189
1080.000,4.189
1081.000,4.189
1082.000,4.189
1083.000,4.189
1084.000,4.189
1085.000,4.189
1086.000,4.189
1087.000,4.189
1088.000,4.189
1089.000,4.189
1090.000,4.189
1091.000,4.189
1092.000,4.189
1093.000,4.189
1094.000,4.189
1095.000,4.189
1096.000,4.189
1097.000,4.189
1098.000,4.189
1099.000,4.189
1100.000,4.189
1101.000,4.189
1102.000,4.189
1103.000,4.189
1104.000,4.189
1105.000,4.189
1106.000,4.189
1107.000,4.189
1108.000,4.189
1109.000,4.189
1110.000,4.189
1111.000,4.189
1112.000,4.189
1113.000,4.189
1114.000,4.189
1115.000,4.189
1116.000,4.189
1117.000,4.189
1118.000,4.189
1119.000,4.189
1120.000,4.189
1121.000,4.189
1122.000,4.189
1123.000,4.189
1124.000,4.189
1125.000,4.189
1126.000,4.189
1127.000,4.189
1128.000,4.189
1129.000,4.189
1130.000,4.189
1131.000,4.189
1132.000,4.189
1133.000,4.189
1134.000,4.189
1135.000,4.189
1136.000,4.189
1137.000,4.189
1138.000,4.189
1139.000,4.189
1140.000,4.189
1141.000,4.189
1142.000,4.189
1143.000,4.189
1144.000,4.189
1145.000,4.189
1146.000,4.189
1147.000,4.189
1148.000,4.189
1149.000,4.189
1150.000,4.189
1151.000,4.189
1152.000,4.189
1153.000,4.189
1154.000,4.189
1155.000,4.189
1156.000,4.189
1157.000,4.189
1158.000,4.189
1159.000,4.189
1160.000,4.189
1161.000,4.189
1162.000,4.189
1163.000,4.189
1164.000,4.189
1165.000,4.189
1166.000,4.189
1167.000,4.189
1168.000,4.189
1169.000,4.189
1170.000,4.189
1171.000,4.189
1172.000,4.189
1173.000,4.189
1174.000,4.189
1175.000,4.189
1176.000,4.189
1177.000,4.189
1178.000,4.189
1179.000,4.189
1180.000,4.189
1181.000,4.189
1182.000,4.189
1183.000,4.189
1184.000,4.189
1185.000,4.189
1186.000,4.189
1187.000,4.189
1188.000,4.189
1189.000,4.189
1190.000,4.189
1191.000,4.189
1192.000,4.189
1193.000,4.189
1194.000,4.189
1195.000,4.189
1196.000,4.189
1197.000,4.189
1198.000,4.189
1199.000,4.189
1200.000,4.189
1201.000,4.189
1202.000,4.189
1203.000,4.189
1204.000,4.189
1205.000,4.189
1206.000,4.189
1207.000,4.189
1208.000,4.189
1209.000,4.189
1210.000,4.189
1211.000,4.189
1212.000,4.189
1213.000,4.189
1214.000,4.189
1215.000,4.189
1216.000,4.189
1217.000,4.189
1218.000,4.189
1219.000,4.189
1220.000,4.189
1221.000,4.189
1222.000,4.189
1223.000,4.189
1224.000,4.189
1225.000,4.189
1226.000,4.189
1227.000,4.189
1228.000,4.189
1229.000,4.189
1230.000,4.189
1231.000,4.189
1232.000,4.189
1233.000,4.189
1234.000,4.189
1235.000,4.189
1236.000,4.189
1237.000,4.189
1238.000,4.189
1239.000,4.189
1240.000,4.189
1241.000,4.189
1242.000,4.189
1243.000,4.189
1244.000,4.189
1245.000,4.189
1246.000,4.189
1247.000,4.189
1248.000,4.189
1249.000,4.189
1250.000,4.189
1251.000,4.189
1252.000,4.189
1253.000,4.189
1254.000,4.189
1255.000,4.189
1256.000,4.189
1257.000,4.189
1258.000,4.189
1259.000,4.189
1260.000,4.189
1261.000,4.189
1262.000,4.189
1263.000,4.189
1264.000,4.189
1265.000,4.189
1266.000,4.189
1267.000,4.189
1268.000,4.189
1269.000,4.189
1270.000,4.189
1271.000,4.189
1272.000,4.189
1273.000,4.189
1274.000,4.189
1275.000,4.189
1276.000,4.189
1277.000,4.189
1278.000,4.189
1279.000,4.189
1280.000,4.189
1281.000,4.189
1282.000,4.189
1283.000,4.189
1284.000,4.189
1285.000,4.189
1286.000,4.189
1287.000,4.189
1288.000,4.189
1289.000,4.189
1290.000,4.189
1291.000,4.189
1292.000,4.189
1293.000,4.189
1294.000,4.189
1295.000,4.189
1296.000,4.189
1297.000,4.189
1298.000,4.189
1299.000,4.189
1300.000,4.189
1301.000,4.189
1302.000,4.189
1303.000,4.189
1304.000,4.189
1305.000,4.189
1306.000,4.189
1307.000,4.189
1308.000,4.189
1309.000,4.189
1310.000,4.189
1311.000,4.189
1312.000,4.189
1313.000,4.189
1314.000,4.189
1315.000,4.189
1316.000,4.189
1317.000,4.189
1318.000,4.189
1319.000,4.189
1320.000,4.189
1321.000,4.189
1322.000,4.189
1323.000,4.189
1324.000,4.189
1325.000,4.189
1326.000,4.189
1327.000,4.189
1328.000,4.189
1329.000,4.189
1330.000,4.189
1331.000,4.189
1332.000,4.189
1333.000,4.189
1334.000,4.189
1335.000,4.189
1336.000,4.189
1337.000,4.189
1338.000,4.189
1339.000,4.189
1340.000,4.189
1341.000,4.189
1342.000,4.189
1343.000,4.189
1344.000,4.189
1345.000,4.189
1346.000,4.189
1347.000,4.189
1348.000,4.189
1349.000,4.189
1350.000,4.189
1351.000,4.189
1352.000,4.189
1353.000,4.189
1354.000,4.189
1355.000,4.189
1356.000,4.189
1357.000,4.189
1358.000,4.189
1359.000,4.189
1360.000,4.189
1361.000,4.189
1362.000,4.189
1363.000,4.189
1364.000,4.189
1365.000,4.189
1366.000,4.189
1367.000,4.189
1368.000,4.189
1369.000,4.189
1370.000,4.189
1371.000,4.189
1372.000,4.189
1373.000,4.189
1374.000,4.189
1375.000,4.189
1376.000,4.189
1377.000,4.189
1378.000,4.189
1379.000,4.189
1380.000,4.189
1381.000,4.189
1382.000,4.189
1383.000,4.189
1384.000,4.189
1385.000,4.189
1386.000,4.189
1387.000,4.189
1388.000,4.189
1389.000,4.189
1390.000,4.189
1391.000,4.189
1392.000,4.189
1393.000,4.189
1394.000,4.189
1395.000,4.189
1396.000,4.189
1397.000,4.189
1398.000,4.189
1399.000,4.189
1400.000,4.189
1401.000,4.189
1402.000,4.189
1403.000,4.189
1404.000,4.189
1405.000,4.189
1406.000,4.189
1407.000,4.189
1408.000,4.189
1409.000,4.189
1410.000,4.189
1411.000,4.189
1412.000,4.189
1413.000,4.189
1414.000,4.189
1415.000,4.189
1416.000,4.189
1417.000,4.189
1418.000,4.189
1419.000,4.189
1420.000,4.189
1421.000,4.189
1422.000,4.189
1423.000,4.189
1424.000,4.189
1425.000,4.189
1426.000,4.189
1427.000,4.189
1428.000,4.189
1429.000,4.189
1430.000,4.189
1431.000,4.189
1432.000,4.189
1433.000,4.189
1434.000,4.189
1435.000,4.189
1436.000,4.189
1437.000,4.189
1438.000,4.189
1439.000,4.189
1440.000,4.189
1441.000,4.189
1442.000,4.189
1443.000,4.189
1444.000,4.189
1445.000,4.189
1446.000,4.189
1447.000,4.189
1448.000,4.189
1449.000,4.189
1450.000,4.189
1451.000,4.189
1452.000,4.189
1453.000,4.189
1454.000,4.189
1455.000,4.189
1456.000,4.189
1457.000,4.189
1458.000,4.189
1459.000,4.189
1460.000,4.189
1461.000,4.189
1462.000,4.189
1463.000,4.189
1464.000,4.189
1465.000,4.189
1466.000,4.189
1467.000,4.189
1468.000,4.189
1469.000,4.189
1470.000,4.189
1471.000,4.189
1472.000,4.189
1473.000,4.189
1474.000,4.189
1475.000,4.189
1476.000,4.189
1477.000,4.189
1478.000,4.189
1479.000,4.189
1480.000,4.189
1481.000,4.189
1482.000,4.189
1483.000,4.189
1484.000,4.189
1485.000,4.189
1486.000,4.189
1487.000,4.189
1488.000,4.189
1489.000,4.189
1490.000,4.189
1491.000,4.189
1492.000,4.189
1493.000,4.189
1494.000,4.189
1495.000,4.189
1496.000,4.189
1497.000,4.189
1498.000,4.189
1499.000,4.189
1500.000,4.189
1501.000,4.189
1502.000,4.189
1503.000,4.189
1504.000,4.189
1505.000,4.189
1506.000,4.189
1507.000,4.189
1508.000,4.189
1509.000,4.189
1510.000,4.189
1511.000,4.189
1512.000,4.189
1513.000,4.189
1514.000,4.189
1515.000,4.189
1516.000,4.189
1517.000,4.189
1518.000,4.189
1519.000,4.189
1520.000,4.189
1521.000,4.189
1522.000,4.189
1523.000,4.189
1524.000,4.189
1525.000,4.189
1526.000,4.189
1527.000,4.189
1528.000,4.189
1529.000,4.189
1530.000,4.189
1531.000,4.189
1532.000,4.189
1533.000,4.189
1534.000,4.189
1535.000,4.189
1536.000,4.189
1537.000,4.189
1538.000,4.189
1539.000,4.189
1540.000,4.189
1541.000,4.189
1542.000,4.189
1543.000,4.189
1544.000,4.189
1545.000,4.189
1546.000,4.189
1547.000,4.189
1548.000,4.189
1549.000,4.189
1550.000,4.189
1551.000,4.189
1552.000,4.189
1553.000,4.189
1554.000,4.189
1555.000,4.189
1556.000,4.189
1557.000,4.189
1558.000,4.189
1559.000,4.189
1560.000,4.189
1561.000,4.189
1562.000,4.189
1563.000,4.189
1564.000,4.189
1565.000,4.189
1566.000,4.189
1567.000,4.189
1568.000,4.189
1569.000,4.189
1570.000,4.189
1571.000,4.189
1572.000,4.189
1573.000,4.189
1574.000,4.189
1575.000,4.189
1576.000,4.189
1577.000,4.189
1578.000,4.189
1579.000,4.189
1580.000,4.189
1581.000,4.189
1582.000,4.189
1583.000,4.189
1584.000,4.189
1585.000,4.189
1586.000,4.189
1587.000,4.189
1588.000,4.189
1589.000,4.189
1590.000,4.189
1591.000,4.189
1592.000,4.189
1593.000,4.189
1594.000,4.189
1595.000,4.189
1596.000,4.189
1597.000,4.189
1598.000,4.189
1599.000,4.189
1600.000,4.189
1601.000,4.189
1602.000,4.189
1603.000,4.189
1604.000,4.189
1605.000,4.189
1606.000,4.189
1607.000,4.189
1608.000,4.189
1609.000,4.189
1610.000,4.189
1611.000,4.189
1612.000,4.189
1613.000,4.189
1614.000,4.189
1615.000,4.189
1616.000,4.189
1617.000,4.189
1618.000,4.189
1619.000,4.189
1620.000,4.189
1621.000,4.189
1622.000,4.189
1623.000,4.189
1624.000,4.189
1625.000,4.189
1626.000,4.189
1627.000,4.189
1628.000,4.189
1629.000,4.189
1630.000,4.189
1631.000,4.189
1632.000,4.189
1633.000,4.189
1634.000,4.189
1635.000,4.189
1636.000,4.189
1637.000,4.189
1638.000,4.189
1639.000,4.189
1640.000,4.189
1641.000,4.189
1642.000,4.189
1643.000,4.189
1644.000,4.189
1645.000,4.189
1646.000,4.189
1647.000,4.189
1648.000,4.189
1649.000,4.189
1650.000,4.189
1651.000,4.189
1652.000,4.189
1653.000,4.189
1654.000,4.189
1655.000,4.189
1656.000,4.189
1657.000,4.189
1658.000,4.189
1659.000,4.189
1660.000,4.189
1661.000,4.189
1662.000,4.189
1663.000,4.189
1664.000,4.189
1665.000,4.189
1666.000,4.189
